dataset,band_code,band_label,unit,tax,currency,geo,period,year,half,price_EUR_kWh,retrieved_date
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,ES,2025-S2,2025,S2,0.1191,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2007-S1,2007,S1,0.0766,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2007-S2,2007,S2,0.0752,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2008-S1,2008,S1,0.0867,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2008-S2,2008,S2,0.0905,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2009-S1,2009,S1,0.0929,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2009-S2,2009,S2,0.0903,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2010-S1,2010,S1,0.0906,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2010-S2,2010,S2,0.0922,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2011-S1,2011,S1,0.0967,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2011-S2,2011,S2,0.0974,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2012-S1,2012,S1,0.1035,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2012-S2,2012,S2,0.103,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2013-S1,2013,S1,0.106,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2013-S2,2013,S2,0.1049,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2014-S1,2014,S1,0.1061,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2014-S2,2014,S2,0.1048,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2015-S1,2015,S1,0.1033,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2015-S2,2015,S2,0.1016,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2016-S1,2016,S1,0.0977,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2016-S2,2016,S2,0.0966,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2017-S1,2017,S1,0.097,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2017-S2,2017,S2,0.0962,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2018-S1,2018,S1,0.0953,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2018-S2,2018,S2,0.0959,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2019-S1,2019,S1,0.1045,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2019-S2,2019,S2,0.1031,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2020-S1,2020,S1,0.1064,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2020-S2,2020,S2,0.1072,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2021-S1,2021,S1,0.1095,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2021-S2,2021,S2,0.1316,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2022-S1,2022,S1,0.1742,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2022-S2,2022,S2,0.2016,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2023-S1,2023,S1,0.2015,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2023-S2,2023,S2,0.1866,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2024-S1,2024,S1,0.163,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2024-S2,2024,S2,0.1712,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2025-S1,2025,S1,0.164,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,EU27_2020,2025-S2,2025,S2,0.1596,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2007-S1,2007,S1,0.0556,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2007-S2,2007,S2,0.0561,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2008-S1,2008,S1,0.061,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2008-S2,2008,S2,0.0642,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2009-S1,2009,S1,0.0657,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2009-S2,2009,S2,0.0664,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2010-S1,2010,S1,0.0679,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2010-S2,2010,S2,0.0668,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2011-S1,2011,S1,0.0733,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2011-S2,2011,S2,0.0723,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2012-S1,2012,S1,0.072,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2012-S2,2012,S2,0.0718,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2013-S1,2013,S1,0.0712,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2013-S2,2013,S2,0.0717,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2014-S1,2014,S1,0.0697,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2014-S2,2014,S2,0.0701,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2015-S1,2015,S1,0.0663,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2015-S2,2015,S2,0.0681,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2016-S1,2016,S1,0.065,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2016-S2,2016,S2,0.0667,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2017-S1,2017,S1,0.0638,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2017-S2,2017,S2,0.0651,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2018-S1,2018,S1,0.065,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2018-S2,2018,S2,0.0679,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2019-S1,2019,S1,0.0674,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2019-S2,2019,S2,0.0676,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2020-S1,2020,S1,0.0651,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2020-S2,2020,S2,0.0721,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2021-S1,2021,S1,0.0637,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2021-S2,2021,S2,0.0782,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2022-S1,2022,S1,0.0864,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2022-S2,2022,S2,0.1301,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2023-S1,2023,S1,0.0944,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2023-S2,2023,S2,0.0854,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2024-S1,2024,S1,0.0813,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2024-S2,2024,S2,0.0678,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2025-S1,2025,S1,0.0697,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FI,2025-S2,2025,S2,0.0674,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2007-S2,2007,S2,0.0529,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2008-S1,2008,S1,0.0584,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2008-S2,2008,S2,0.0561,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2009-S1,2009,S1,0.0686,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2009-S2,2009,S2,0.0612,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2010-S1,2010,S1,0.0696,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2010-S2,2010,S2,0.0626,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2011-S1,2011,S1,0.0742,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2011-S2,2011,S2,0.07,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2012-S1,2012,S1,0.0811,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2012-S2,2012,S2,0.07,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2013-S1,2013,S1,0.0834,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2013-S2,2013,S2,0.0743,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2014-S1,2014,S1,0.0845,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2014-S2,2014,S2,0.0807,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2015-S1,2015,S1,0.0895,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2015-S2,2015,S2,0.0847,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2016-S1,2016,S1,0.079,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2016-S2,2016,S2,0.0756,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2017-S1,2017,S1,0.0784,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2017-S2,2017,S2,0.0741,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2018-S1,2018,S1,0.0773,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2018-S2,2018,S2,0.0724,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2019-S1,2019,S1,0.0835,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2019-S2,2019,S2,0.0789,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2020-S1,2020,S1,0.0851,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2020-S2,2020,S2,0.0807,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2021-S1,2021,S1,0.087,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2021-S2,2021,S2,0.0882,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2022-S1,2022,S1,0.1253,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2022-S2,2022,S2,0.1142,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2023-S1,2023,S1,0.2235,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2023-S2,2023,S2,0.2032,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2024-S1,2024,S1,0.1409,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2024-S2,2024,S2,0.1446,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2025-S1,2025,S1,0.1296,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,FR,2025-S2,2025,S2,0.1212,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,GE,2018-S1,2018,S1,0.0448,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,GE,2018-S2,2018,S2,0.0513,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,GE,2019-S1,2019,S1,0.0535,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,GE,2019-S2,2019,S2,0.0427,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,GE,2020-S1,2020,S1,0.0457,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,GE,2020-S2,2020,S2,0.0396,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,GE,2021-S1,2021,S1,0.0699,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,GE,2021-S2,2021,S2,0.0622,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,GE,2022-S2,2022,S2,0.0914,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,GE,2023-S1,2023,S1,0.0921,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,GE,2023-S2,2023,S2,0.0915,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,GE,2024-S1,2024,S1,0.079,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,GE,2024-S2,2024,S2,0.0781,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,GE,2025-S1,2025,S1,0.0833,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,GE,2025-S2,2025,S2,0.0798,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2007-S1,2007,S1,0.0421,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2007-S2,2007,S2,0.0629,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2008-S1,2008,S1,0.0619,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2008-S2,2008,S2,0.0808,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2009-S1,2009,S1,0.0731,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2009-S2,2009,S2,0.0781,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2010-S1,2010,S1,0.08,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2010-S2,2010,S2,0.0777,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2011-S1,2011,S1,0.0775,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2011-S2,2011,S2,0.0762,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2012-S1,2012,S1,0.0756,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2012-S2,2012,S2,0.0803,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2013-S1,2013,S1,0.0811,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2013-S2,2013,S2,0.0799,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2014-S1,2014,S1,0.0815,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2014-S2,2014,S2,0.0782,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2015-S1,2015,S1,0.0791,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2015-S2,2015,S2,0.0805,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2016-S1,2016,S1,0.0778,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2016-S2,2016,S2,0.0768,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2017-S1,2017,S1,0.0761,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2017-S2,2017,S2,0.0807,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2018-S1,2018,S1,0.0869,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2018-S2,2018,S2,0.0896,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2019-S1,2019,S1,0.0931,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2019-S2,2019,S2,0.0952,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2020-S1,2020,S1,0.095,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2020-S2,2020,S2,0.0939,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2021-S1,2021,S1,0.0925,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2021-S2,2021,S2,0.1018,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2022-S1,2022,S1,0.1328,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2022-S2,2022,S2,0.1924,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2023-S1,2023,S1,0.2347,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2023-S2,2023,S2,0.201,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2024-S1,2024,S1,0.1788,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2024-S2,2024,S2,0.1623,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2025-S1,2025,S1,0.1534,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HR,2025-S2,2025,S2,0.1386,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2007-S2,2007,S2,0.0993,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2008-S1,2008,S1,0.0999,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2008-S2,2008,S2,0.1088,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2009-S1,2009,S1,0.1103,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2009-S2,2009,S2,0.1146,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2010-S1,2010,S1,0.0942,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2010-S2,2010,S2,0.0941,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2011-S1,2011,S1,0.0938,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2011-S2,2011,S2,0.0935,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2012-S1,2012,S1,0.0916,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2012-S2,2012,S2,0.0965,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2013-S1,2013,S1,0.0937,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2013-S2,2013,S2,0.0961,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2014-S1,2014,S1,0.0889,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2014-S2,2014,S2,0.0875,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2015-S1,2015,S1,0.0852,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2015-S2,2015,S2,0.0854,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2016-S1,2016,S1,0.0763,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2016-S2,2016,S2,0.0749,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2017-S1,2017,S1,0.0728,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2017-S2,2017,S2,0.074,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2018-S1,2018,S1,0.0768,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2018-S2,2018,S2,0.076,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2019-S1,2019,S1,0.0904,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2019-S2,2019,S2,0.0869,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2020-S1,2020,S1,0.0908,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2020-S2,2020,S2,0.0887,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2021-S1,2021,S1,0.0853,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2021-S2,2021,S2,0.1011,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2022-S1,2022,S1,0.1757,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2022-S2,2022,S2,0.2406,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2023-S1,2023,S1,0.2732,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2023-S2,2023,S2,0.2342,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2024-S1,2024,S1,0.1906,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2024-S2,2024,S2,0.2104,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2025-S1,2025,S1,0.1871,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,HU,2025-S2,2025,S2,0.1876,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2007-S2,2007,S2,0.1086,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2008-S1,2008,S1,0.1201,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2008-S2,2008,S2,0.1276,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2009-S1,2009,S1,0.107,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2009-S2,2009,S2,0.0971,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2010-S1,2010,S1,0.0838,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2010-S2,2010,S2,0.0866,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2011-S1,2011,S1,0.0873,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2011-S2,2011,S2,0.0977,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2012-S1,2012,S1,0.1038,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2012-S2,2012,S2,0.1196,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2013-S1,2013,S1,0.1159,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2013-S2,2013,S2,0.1164,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2014-S1,2014,S1,0.1158,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2014-S2,2014,S2,0.1136,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2015-S1,2015,S1,0.1164,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2015-S2,2015,S2,0.1115,2026-05-28
nrg_pc_205,ID,MWH2000-19999,KWH,X_VAT,EUR,IE,2016-S1,2016,S1,0.1018,2026-05-28
