dataset,band_code,band_label,unit,tax,currency,geo,period,year,half,price_EUR_kWh,retrieved_date
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2007-S2,2007,S2,0.0857,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2008-S1,2008,S1,0.0968,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2008-S2,2008,S2,0.1007,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2009-S1,2009,S1,0.1047,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2009-S2,2009,S2,0.1011,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2010-S1,2010,S1,0.1035,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2010-S2,2010,S2,0.1042,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2011-S1,2011,S1,0.1106,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2011-S2,2011,S2,0.1113,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2012-S1,2012,S1,0.1146,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2012-S2,2012,S2,0.1144,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2013-S1,2013,S1,0.119,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2013-S2,2013,S2,0.117,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2014-S1,2014,S1,0.1215,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2014-S2,2014,S2,0.1181,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2015-S1,2015,S1,0.1172,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2015-S2,2015,S2,0.1144,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2016-S1,2016,S1,0.1131,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2016-S2,2016,S2,0.1113,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2017-S1,2017,S1,0.1135,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2017-S2,2017,S2,0.112,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2018-S1,2018,S1,0.1131,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2018-S2,2018,S2,0.1131,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2019-S1,2019,S1,0.1218,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2019-S2,2019,S2,0.1192,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2020-S1,2020,S1,0.1255,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2020-S2,2020,S2,0.1259,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2021-S1,2021,S1,0.129,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2021-S2,2021,S2,0.1447,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2022-S1,2022,S1,0.1837,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2022-S2,2022,S2,0.2107,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2023-S1,2023,S1,0.2151,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2023-S2,2023,S2,0.2003,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2024-S1,2024,S1,0.1885,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2024-S2,2024,S2,0.1941,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2025-S1,2025,S1,0.1903,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,EU27_2020,2025-S2,2025,S2,0.1837,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2007-S1,2007,S1,0.0577,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2007-S2,2007,S2,0.0586,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2008-S1,2008,S1,0.064,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2008-S2,2008,S2,0.0674,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2009-S1,2009,S1,0.0689,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2009-S2,2009,S2,0.0683,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2010-S1,2010,S1,0.0693,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2010-S2,2010,S2,0.0683,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2011-S1,2011,S1,0.0756,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2011-S2,2011,S2,0.075,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2012-S1,2012,S1,0.0755,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2012-S2,2012,S2,0.0744,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2013-S1,2013,S1,0.0749,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2013-S2,2013,S2,0.0749,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2014-S1,2014,S1,0.0734,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2014-S2,2014,S2,0.0722,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2015-S1,2015,S1,0.0707,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2015-S2,2015,S2,0.0706,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2016-S1,2016,S1,0.0685,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2016-S2,2016,S2,0.0694,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2017-S1,2017,S1,0.0667,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2017-S2,2017,S2,0.0676,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2018-S1,2018,S1,0.0681,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2018-S2,2018,S2,0.0707,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2019-S1,2019,S1,0.0709,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2019-S2,2019,S2,0.0721,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2020-S1,2020,S1,0.0695,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2020-S2,2020,S2,0.0759,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2021-S1,2021,S1,0.0676,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2021-S2,2021,S2,0.08,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2022-S1,2022,S1,0.0808,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2022-S2,2022,S2,0.115,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2023-S1,2023,S1,0.0957,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2023-S2,2023,S2,0.0885,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2024-S1,2024,S1,0.087,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2024-S2,2024,S2,0.0786,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2025-S1,2025,S1,0.0782,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FI,2025-S2,2025,S2,0.0748,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2007-S2,2007,S2,0.0574,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2008-S1,2008,S1,0.0651,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2008-S2,2008,S2,0.0617,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2009-S1,2009,S1,0.0725,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2009-S2,2009,S2,0.0648,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2010-S1,2010,S1,0.0778,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2010-S2,2010,S2,0.0716,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2011-S1,2011,S1,0.0849,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2011-S2,2011,S2,0.0808,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2012-S1,2012,S1,0.0949,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2012-S2,2012,S2,0.0795,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2013-S1,2013,S1,0.0968,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2013-S2,2013,S2,0.0855,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2014-S1,2014,S1,0.0986,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2014-S2,2014,S2,0.0938,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2015-S1,2015,S1,0.1027,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2015-S2,2015,S2,0.0951,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2016-S1,2016,S1,0.0962,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2016-S2,2016,S2,0.0903,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2017-S1,2017,S1,0.0978,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2017-S2,2017,S2,0.092,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2018-S1,2018,S1,0.0982,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2018-S2,2018,S2,0.0889,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2019-S1,2019,S1,0.1024,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2019-S2,2019,S2,0.095,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2020-S1,2020,S1,0.1057,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2020-S2,2020,S2,0.0954,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2021-S1,2021,S1,0.1057,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2021-S2,2021,S2,0.1018,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2022-S1,2022,S1,0.1273,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2022-S2,2022,S2,0.1267,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2023-S1,2023,S1,0.2529,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2023-S2,2023,S2,0.2133,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2024-S1,2024,S1,0.1802,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2024-S2,2024,S2,0.1785,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2025-S1,2025,S1,0.1661,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,FR,2025-S2,2025,S2,0.1534,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,GE,2018-S1,2018,S1,0.0489,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,GE,2018-S2,2018,S2,0.0564,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,GE,2019-S1,2019,S1,0.0595,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,GE,2019-S2,2019,S2,0.0475,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,GE,2020-S1,2020,S1,0.0505,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,GE,2020-S2,2020,S2,0.0435,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,GE,2021-S1,2021,S1,0.0713,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,GE,2021-S2,2021,S2,0.0657,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,GE,2022-S2,2022,S2,0.0951,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,GE,2023-S1,2023,S1,0.0928,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,GE,2023-S2,2023,S2,0.0897,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,GE,2024-S1,2024,S1,0.0814,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,GE,2024-S2,2024,S2,0.0805,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,GE,2025-S1,2025,S1,0.0857,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,GE,2025-S2,2025,S2,0.0831,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2007-S1,2007,S1,0.0666,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2007-S2,2007,S2,0.0738,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2008-S1,2008,S1,0.0756,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2008-S2,2008,S2,0.0947,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2009-S1,2009,S1,0.0867,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2009-S2,2009,S2,0.0904,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2010-S1,2010,S1,0.0939,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2010-S2,2010,S2,0.0904,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2011-S1,2011,S1,0.0907,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2011-S2,2011,S2,0.0893,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2012-S1,2012,S1,0.0899,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2012-S2,2012,S2,0.094,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2013-S1,2013,S1,0.0949,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2013-S2,2013,S2,0.0944,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2014-S1,2014,S1,0.0956,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2014-S2,2014,S2,0.0918,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2015-S1,2015,S1,0.092,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2015-S2,2015,S2,0.0928,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2016-S1,2016,S1,0.0903,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2016-S2,2016,S2,0.0877,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2017-S1,2017,S1,0.0874,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2017-S2,2017,S2,0.092,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2018-S1,2018,S1,0.0994,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2018-S2,2018,S2,0.1013,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2019-S1,2019,S1,0.1034,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2019-S2,2019,S2,0.1055,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2020-S1,2020,S1,0.1043,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2020-S2,2020,S2,0.1023,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2021-S1,2021,S1,0.1025,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2021-S2,2021,S2,0.1142,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2022-S1,2022,S1,0.1554,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2022-S2,2022,S2,0.2391,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2023-S1,2023,S1,0.2925,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2023-S2,2023,S2,0.2332,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2024-S1,2024,S1,0.2051,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2024-S2,2024,S2,0.1764,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2025-S1,2025,S1,0.1738,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HR,2025-S2,2025,S2,0.1548,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2007-S2,2007,S2,0.1128,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2008-S1,2008,S1,0.1142,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2008-S2,2008,S2,0.1218,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2009-S1,2009,S1,0.1241,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2009-S2,2009,S2,0.1297,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2010-S1,2010,S1,0.106,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2010-S2,2010,S2,0.1053,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2011-S1,2011,S1,0.0998,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2011-S2,2011,S2,0.0995,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2012-S1,2012,S1,0.0948,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2012-S2,2012,S2,0.0999,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2013-S1,2013,S1,0.0963,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2013-S2,2013,S2,0.098,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2014-S1,2014,S1,0.0914,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2014-S2,2014,S2,0.0899,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2015-S1,2015,S1,0.0867,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2015-S2,2015,S2,0.087,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2016-S1,2016,S1,0.0805,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2016-S2,2016,S2,0.0796,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2017-S1,2017,S1,0.0772,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2017-S2,2017,S2,0.0779,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2018-S1,2018,S1,0.084,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2018-S2,2018,S2,0.0822,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2019-S1,2019,S1,0.097,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2019-S2,2019,S2,0.0954,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2020-S1,2020,S1,0.0995,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2020-S2,2020,S2,0.094,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2021-S1,2021,S1,0.0921,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2021-S2,2021,S2,0.1032,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2022-S1,2022,S1,0.1652,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2022-S2,2022,S2,0.2249,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2023-S1,2023,S1,0.3075,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2023-S2,2023,S2,0.2695,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2024-S1,2024,S1,0.2281,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2024-S2,2024,S2,0.2281,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2025-S1,2025,S1,0.2139,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,HU,2025-S2,2025,S2,0.2132,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2007-S2,2007,S2,0.1235,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2008-S1,2008,S1,0.1302,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2008-S2,2008,S2,0.1419,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2009-S1,2009,S1,0.1206,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2009-S2,2009,S2,0.1175,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2010-S1,2010,S1,0.1123,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2010-S2,2010,S2,0.1131,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2011-S1,2011,S1,0.1155,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2011-S2,2011,S2,0.1294,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2012-S1,2012,S1,0.1317,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2012-S2,2012,S2,0.1396,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2013-S1,2013,S1,0.1364,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2013-S2,2013,S2,0.1372,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2014-S1,2014,S1,0.1365,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2014-S2,2014,S2,0.1357,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2015-S1,2015,S1,0.1417,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2015-S2,2015,S2,0.1357,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2016-S1,2016,S1,0.1327,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2016-S2,2016,S2,0.1245,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2017-S1,2017,S1,0.1237,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2017-S2,2017,S2,0.1241,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2018-S1,2018,S1,0.1321,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2018-S2,2018,S2,0.1349,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,IE,2019-S1,2019,S1,0.1351,2026-05-28
